stop_id,stop_name,stop_name_new,stop_short_name,stop_lat,stop_lon,operational_status,areas,region_id,region_name,district_id,district_name,municipality_id,municipality_name,parish_id,parish_name,locality,jurisdiction,stop_code,tts_stop_name,platform_code,parent_station,location_type,stop_url,has_pole,has_cover,has_shelter,shelter_code,shelter_maintainer,has_mupi,has_bench,has_trash_bin,has_lighting,has_electricity,docking_bay_type,last_infrastructure_maintenance,last_infrastructure_check,has_stop_sign,has_flag,flag_maintainer,has_pip_static,has_pip_audio,pip_audio_code,has_pip_realtime,pip_realtime_code,has_h2oa_signage,has_schedules,has_tactile_schedules,has_network_map,last_schedules_maintenance,last_schedules_check,last_flag_maintenance,last_flag_check,has_sidewalk,sidewalk_type,has_crossing,has_flat_access,has_wide_access,has_tactile_access,has_abusive_parking,wheelchair_boarding,last_accessibility_maintenance,last_accessibility_check,near_health_clinic,near_hospital,near_university,near_school,near_police_station,near_fire_station,near_shopping,near_historic_building,near_transit_office,near_beach,subway,light_rail,train,boat,airport,bike_sharing,bike_parking,car_parking
60333,Pç. José Queirós,a definir,a definir,38.774260,-9.106214,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60333,Práça José Queirós,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060333,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60335,Olivais Norte,a definir,a definir,38.776276,-9.110971,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60335,Olivais Norte,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060335,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60336,Olivais Norte,a definir,a definir,38.775849,-9.111037,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60336,Olivais Norte,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060336,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60337,Campo Grande (Metro) P24,a definir,a definir,38.759360,-9.159251,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Campo Grande,N/A,60337,Campo Grande ( Metro ) ( P 24 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060337,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60339,Campo Grande (Metro) P16,a definir,a definir,38.759599,-9.159168,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Campo Grande,N/A,60339,Campo Grande ( Metro ) ( P 16 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060339,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60341,Campo Grande (Metro) P15,a definir,a definir,38.759540,-9.159337,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Campo Grande,N/A,60341,Campo Grande ( Metro ) ( P 15 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060341,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60351,Cç. Carriche / Estr. Militar_,a definir,a definir,38.778500,-9.164307,VOIDED,,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60351,Calçada Carriche / Estrada Militar,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060351,N/A,UNKNOWN,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60355,Pontinha (Metro) P8,a definir,a definir,38.762611,-9.197121,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Pontinha,N/A,60355,Pontinha ( Metro ) ( P 8 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060355,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60357,Pontinha (Metro) P9,a definir,a definir,38.762863,-9.197076,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Pontinha,N/A,60357,Pontinha ( Metro ) ( P 9 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060357,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60361,Gare do Oriente 11-B,a definir,a definir,38.767535,-9.100243,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Parque das Nações,N/A,60361,Gare Do Oriente 11 -b . ( Há correspondência ) com o métro e o combóio,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060361,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
60363,Colégio Militar (Metro) P3,a definir,a definir,38.753001,-9.189723,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Colégio Militar,N/A,60363,Colégio Militar ( Metro ) ( P 3 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060363,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60364,Colégio Militar (Metro) P2,a definir,a definir,38.753116,-9.189933,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Colégio Militar,N/A,60364,Colégio Militar ( Metro ) ( P 2 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060364,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60365,Colégio Militar (Metro) P1,a definir,a definir,38.753220,-9.190122,INACTIVE,,PT170,AML,11,Lisboa,1106,Lisboa,,,Colégio Militar,N/A,60365,Colégio Militar ( Metro ) ( P 1 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060365,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60369,Campo Grande (Metro) P26,a definir,a definir,38.759203,-9.159210,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Campo Grande,N/A,60369,Campo Grande ( Metro ) ( P 26 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060369,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60372,Pontinha (Metro) P2,a definir,a definir,38.761525,-9.196456,ACTIVE,42,PT170,AML,11,Lisboa,1106,Lisboa,,,Pontinha,N/A,60372,Pontinha ( Metro ) ( P 2 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060372,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60379,R DE CASCAIS 10,a definir,a definir,38.703467,-9.174699,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60379,Rua De Cascais 10,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060379,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,MODERATE,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60380,R DE CASCAIS 10,a definir,a definir,38.703332,-9.175035,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60380,Rua De Cascais 10 . ( Há correspondência ) com o combóio,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060380,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60381,HOSP EGAS MONIZ - AV INDIA,a definir,a definir,38.697445,-9.188030,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60381,Hospital Egas Moniz - Avenida India,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060381,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60382,HOSP EGAS MONIZ - AV INDIA,a definir,a definir,38.697771,-9.186956,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60382,Hospital Egas Moniz - Avenida India,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060382,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60383,Belém (Estação),a definir,a definir,38.696128,-9.199896,ACTIVE,43|41|44,PT170,AML,11,Lisboa,1106,Lisboa,,,Belém,N/A,60383,Belém ( - Estaçaão ) . ( Há correspondência ) com o combóio e o barco,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060383,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60384,Belém (Estação),a definir,a definir,38.696222,-9.198352,ACTIVE,43|41|44,PT170,AML,11,Lisboa,1106,Lisboa,,,Belém,N/A,60384,Belém ( - Estaçaão ) . ( Há correspondência ) com o combóio e o barco,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060384,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60387,AV CEUTA (ESC SUP SAÚDE/POSTO ABAST),a definir,a definir,38.712895,-9.175334,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Avenida de Ceuta,N/A,60387,Avenida Ceuta ( Escola Superior Saúde/posto De Abastecimento ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060387,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60389,AV CEUTA (X) R ARCO CARVALHÃO,a definir,a definir,38.719345,-9.174772,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Avenida de Ceuta,N/A,60389,Cruzamento Entre ( Avenida Ceuta ) E Rua Arco Carvalhão,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060389,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60391,CIDADE UNIVERSITÁRIA,a definir,a definir,38.752592,-9.159364,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60391,Cidade Universitária . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060391,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60393,CID UNIVERS - AV PROF G PINTO (CANTINA),a definir,a definir,38.751402,-9.159216,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Cidade Universitária,N/A,60393,Cidáde Universidade - Avenida Professor G Pinto ( Cantina ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060393,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60395,AV CEUTA (X) R ARCO CARVALHÃO,a definir,a definir,38.718693,-9.175046,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Avenida de Ceuta,N/A,60395,Cruzamento Entre ( Avenida Ceuta ) E Rua Arco Carvalhão,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060395,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60397,LISBOA (AV CEUTA) QTA CABRINHA (PARQUE),a definir,a definir,38.710188,-9.174421,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Avenida de Ceuta,N/A,60397,Lisboa ( Avenida Ceuta ) Quinta Cabrinha ( Parque ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060397,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60399,LISBOA (AV C GULBENKIAN) EST CAMPOLIDE,a definir,a definir,38.729990,-9.165973,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Campolide,N/A,60399,Lisboa ( Avenida Calouste Gulbenkian ) - Estaçaão Campolide,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060399,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60401,LISBOA (CAMPOLIDE) AV C GULBENKIAN,a definir,a definir,38.732278,-9.164879,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Campolide,N/A,60401,Lisboa ( Campolide ) Avenida Calouste Gulbenkian,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060401,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60403,LISBOA (AV C GULBENKIAN) EST CAMPOLIDE,a definir,a definir,38.730003,-9.168238,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Campolide,N/A,60403,Lisboa ( Avenida Calouste Gulbenkian ) - Estaçaão Campolide,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060403,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60405,Marquês de Pombal (Metro) P6,a definir,a definir,38.725638,-9.152677,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Marquês de Pombal,N/A,60405,Marquês De Pombal ( Metro ) ( P 6 ) . ( Há correspondência ) com o métro,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060405,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60409,Avenida de Ceuta (Banco Alimentar) P2,a definir,a definir,38.708228,-9.173986,ACTIVE,43|44,PT170,AML,11,Lisboa,1106,Lisboa,,,Alcântara,N/A,60409,Avenida De Ceuta ( Banco Alimentar ) ( P 2 ) . ( Há correspondência ) com o combóio,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060409,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,MODERATE,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60411,AV INFANTE SANTO 49A (INST MILITAR),a definir,a definir,38.703471,-9.167056,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Lisboa,N/A,60411,Avenida Infante Santo 49 Á ( Instituto Militar ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060411,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60413,Avenida 24 de Julho (Museu de Arte Antiga),a definir,a definir,38.703619,-9.162760,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Cais da Rocha,N/A,60413,Avenida 24 De Julho ( Museu De Arte Antiga ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060413,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60414,Avenida 24 de Julho (Museu de Arte Antiga),a definir,a definir,38.703809,-9.162242,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Cais da Rocha,N/A,60414,Avenida 24 De Julho ( Museu De Arte Antiga ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060414,N/A,UNKNOWN,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60415,Santos (Estação),a definir,a definir,38.706189,-9.155753,ACTIVE,43|41|44,PT170,AML,11,Lisboa,1106,Lisboa,,,Santos,N/A,60415,Santos ( - Estaçaão ) . ( Há correspondência ) com o combóio,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060415,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60417,Avenida 24 de Julho (EDP),a definir,a definir,38.706408,-9.149105,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Conde Barão,N/A,60417,Avenida 24 De Julho ( E. D. P. ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060417,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60418,Avenida 24 de Julho (EDP),a definir,a definir,38.706304,-9.148549,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Conde Barão,N/A,60418,Avenida 24 De Julho ( E. D. P. ),N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060418,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60419,Cais do Sodré (Terminal),a definir,a definir,38.705839,-9.143122,ACTIVE,43,PT170,AML,11,Lisboa,1106,Lisboa,,,Cais do Sodré,N/A,60419,Cais Do Sodré ( Terminal ) . ( Há correspondência ) com o combóio e o barco,N/A,N/A,0,https://on.carrismetropolitana.pt/stops/060419,N/A,UNKNOWN,YES,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
