pattern_id;stop_sequence;stop_id;zones
2037_3_3;49;070839;Loures
2037_3_3;50;070937;Loures
2037_3_3;51;070936;Loures
2037_3_3;52;070934;Loures
2037_3_3;53;070932;Loures
2037_3_3;54;070930;Loures
2037_3_3;55;070927;Loures
2037_3_3;56;070843;Loures
2037_3_3;57;070845;Loures
2037_3_3;58;070847;Loures
2037_3_3;59;070850;Loures
2037_3_3;60;070925;Loures
2037_3_3;61;070923;Loures
2037_3_3;62;070921;Loures
2037_3_3;63;070920;Loures
2037_3_3;64;070918;Loures
2037_3_3;65;070951;Loures
2037_3_3;66;070953;Loures
2037_3_3;67;070955;Loures
2037_3_3;68;070913;Loures
2101_0_1;0;080057;Mafra
2101_0_1;1;080059;Mafra
2101_0_1;2;080062;Mafra
2101_0_1;3;080063;Mafra
2101_0_1;4;080068;Mafra
2101_0_1;5;080110;Mafra
2101_0_1;6;080070;Mafra
2101_0_1;7;080007;Mafra
2101_0_1;8;080009;Mafra
2101_0_1;9;080011;Mafra
2101_0_1;10;080563;Mafra
2101_0_1;11;080075;Mafra
2101_0_1;12;080077;Mafra
2101_0_1;13;080079;Mafra
2101_0_1;14;080081;Mafra
2101_0_1;15;080083;Mafra
2101_0_1;16;080086;Mafra
2101_0_1;17;080087;Mafra
2101_0_1;18;080089;Mafra
2101_0_1;19;080092;Mafra
2101_0_1;20;080093;Mafra
2101_0_1;21;080096;Mafra
2101_0_1;22;080098;Mafra
2101_0_1;23;080099;Mafra
2101_0_1;24;080101;Mafra
2101_0_1;25;080104;Mafra
2101_0_2;0;080103;Mafra
2101_0_2;1;080102;Mafra
2101_0_2;2;080100;Mafra
2101_0_2;3;080105;Mafra
2101_0_2;4;080095;Mafra
2101_0_2;5;080094;Mafra
2101_0_2;6;080091;Mafra
2101_0_2;7;080090;Mafra
2101_0_2;8;080088;Mafra
2101_0_2;9;080085;Mafra
2101_0_2;10;080084;Mafra
2101_0_2;11;080082;Mafra
2101_0_2;12;080080;Mafra
2101_0_2;13;080078;Mafra
2101_0_2;14;080076;Mafra
2101_0_2;15;080107;Mafra
2101_0_2;16;080012;Mafra
2101_0_2;17;080010;Mafra
2101_0_2;18;080007;Mafra
2101_0_2;19;080069;Mafra
2101_0_2;20;080109;Mafra
2101_0_2;21;080067;Mafra
2101_0_2;22;080065;Mafra
2101_0_2;23;080064;Mafra
2101_0_2;24;080061;Mafra
2101_0_2;25;080060;Mafra
2101_0_2;26;080058;Mafra
2102_0_1;0;080811;Mafra
2102_0_1;1;080111;Mafra
2102_0_1;2;080113;Mafra
2102_0_1;3;080116;Mafra
2102_0_1;4;080117;Mafra
2102_0_1;5;080119;Mafra
2102_0_1;6;080121;Mafra
2102_0_1;7;080123;Mafra
2102_0_1;8;080125;Mafra
2102_0_1;9;080127;Mafra
2102_0_1;10;080129;Mafra
2102_0_1;11;080131;Mafra
2102_0_1;12;080133;Mafra
2102_0_1;13;080135;Mafra
2102_0_1;14;080138;Mafra
2102_0_1;15;080099;Mafra
2102_0_1;16;080101;Mafra
2102_0_1;17;080104;Mafra
2102_0_2;0;080103;Mafra
2102_0_2;1;080102;Mafra
2102_0_2;2;080100;Mafra
2102_0_2;3;080137;Mafra
2102_0_2;4;080136;Mafra
2102_0_2;5;080134;Mafra
2102_0_2;6;080132;Mafra
2102_0_2;7;080130;Mafra
2102_0_2;8;080128;Mafra
2102_0_2;9;080126;Mafra
2102_0_2;10;080124;Mafra
2102_0_2;11;080122;Mafra
2102_0_2;12;080120;Mafra
2102_0_2;13;080115;Mafra
2102_0_2;14;080114;Mafra
2102_0_2;15;080112;Mafra
2102_0_2;16;080811;Mafra
2103_0_1;0;080139;Mafra
2103_0_1;1;080141;Mafra
2103_0_1;2;082313;Mafra
2103_0_1;3;080143;Mafra
2103_0_1;4;080146;Mafra
2103_0_1;5;080148;Mafra
2103_0_1;6;080149;Mafra
2103_0_1;7;080152;Mafra
2103_0_1;8;080153;Mafra
2103_0_1;9;080155;Mafra
2103_0_1;10;080158;Mafra
2103_0_1;11;080159;Mafra
2103_0_1;12;080162;Mafra
2103_0_1;13;080163;Mafra
2103_0_1;14;080166;Mafra
2103_0_1;15;080168;Mafra
2103_0_1;16;080170;Mafra
2103_0_1;17;080171;Mafra
2103_0_1;18;080174;Mafra
2103_0_1;19;080176;Mafra
2103_0_1;20;080178;Mafra
2103_0_1;21;080180;Mafra
2103_0_1;22;080181;Mafra
2103_0_1;23;080183;Mafra
2103_0_1;24;080186;Mafra
2103_0_1;25;080187;Mafra
2103_0_1;26;080189;Mafra
2103_0_1;27;080191;Mafra
2103_0_1;28;080193;Mafra
2103_0_1;29;080196;Mafra
2103_0_1;30;080198;Mafra
2103_0_1;31;080199;Mafra
2103_0_1;32;080197;Mafra
2103_0_1;33;080202;Mafra
2103_0_1;34;080206;Mafra
2103_0_1;35;080207;Mafra
2103_0_1;36;080210;Mafra
2103_0_2;0;080209;Mafra
2103_0_2;1;080207;Mafra
2103_0_2;2;080205;Mafra
2103_0_2;3;080198;Mafra
2103_0_2;4;080199;Mafra
2103_0_2;5;080197;Mafra
2103_0_2;6;080211;Mafra
2103_0_2;7;080195;Mafra
2103_0_2;8;080194;Mafra
2103_0_2;9;080192;Mafra
2103_0_2;10;080190;Mafra
2103_0_2;11;080188;Mafra
2103_0_2;12;080185;Mafra
2103_0_2;13;080184;Mafra
2103_0_2;14;080182;Mafra
2103_0_2;15;080179;Mafra
2103_0_2;16;080177;Mafra
2103_0_2;17;080175;Mafra
2103_0_2;18;080173;Mafra
2103_0_2;19;080172;Mafra
2103_0_2;20;080169;Mafra
2103_0_2;21;080167;Mafra
2103_0_2;22;080165;Mafra
2103_0_2;23;080164;Mafra
2103_0_2;24;080161;Mafra
2103_0_2;25;080214;Mafra
2103_0_2;26;080157;Mafra
2103_0_2;27;080156;Mafra
2103_0_2;28;080215;Mafra
2103_0_2;29;080151;Mafra
2103_0_2;30;080150;Mafra
2103_0_2;31;080147;Mafra
2103_0_2;32;080145;Mafra
2103_0_2;33;080144;Mafra
2103_0_2;34;082314;Mafra
2103_0_2;35;080142;Mafra
2103_0_2;36;080140;Mafra
2103_1_2;0;080209;Mafra
2103_1_2;1;080207;Mafra
2103_1_2;2;080205;Mafra
2103_1_2;3;080198;Mafra
2103_1_2;4;080199;Mafra
2103_1_2;5;080197;Mafra
2103_1_2;6;080211;Mafra
2103_1_2;7;080195;Mafra
2103_1_2;8;080194;Mafra
2103_1_2;9;080192;Mafra
2103_1_2;10;080190;Mafra
2103_1_2;11;080188;Mafra
2103_1_2;12;080185;Mafra
2103_1_2;13;080184;Mafra
2103_1_2;14;080182;Mafra
2103_1_2;15;080179;Mafra
2103_1_2;16;080177;Mafra
2103_1_2;17;080175;Mafra
2103_1_2;18;080222;Mafra
2103_1_2;19;080223;Mafra
2103_1_2;20;080225;Mafra
2103_1_2;21;080227;Mafra
2103_1_2;22;080229;Mafra
2103_1_2;23;080232;Mafra
2103_1_2;24;080233;Mafra
2103_1_2;25;080231;Mafra
2103_1_2;26;080230;Mafra
2103_1_2;27;080226;Mafra
2103_1_2;28;080224;Mafra
2103_1_2;29;080221;Mafra
2103_1_2;30;080173;Mafra
2103_1_2;31;080172;Mafra
2103_1_2;32;080169;Mafra
2103_1_2;33;080167;Mafra
2103_1_2;34;080165;Mafra
2103_1_2;35;080164;Mafra
2103_1_2;36;080161;Mafra
2103_1_2;37;080214;Mafra
2103_1_2;38;080157;Mafra
2103_1_2;39;080156;Mafra
2103_1_2;40;080215;Mafra
2103_1_2;41;080151;Mafra
2103_1_2;42;080150;Mafra
2103_1_2;43;080147;Mafra
2103_1_2;44;080145;Mafra
2103_1_2;45;080144;Mafra
2103_1_2;46;082314;Mafra
2103_1_2;47;080142;Mafra
2103_1_2;48;080140;Mafra
2104_0_1;0;080236;Mafra
2104_0_1;1;080238;Mafra
2104_0_1;2;080240;Mafra
2104_0_1;3;080241;Mafra
2104_0_1;4;080243;Mafra
2104_0_1;5;080246;Mafra
2104_0_1;6;080247;Mafra
2104_0_1;7;080250;Mafra
2104_0_1;8;080252;Mafra
2104_0_1;9;080253;Mafra
2104_0_1;10;080256;Mafra
2104_0_1;11;080257;Mafra
2104_0_1;12;080255;Mafra
2104_0_1;13;080254;Mafra
2104_0_1;14;080251;Mafra
2104_0_1;15;080249;Mafra
2104_0_1;16;080248;Mafra
2104_0_1;17;080259;Mafra
2104_0_1;18;080261;Mafra
2104_0_1;19;080263;Mafra
2104_0_1;20;080265;Mafra
2104_0_1;21;080267;Mafra
2104_0_1;22;080269;Mafra
2104_0_1;23;080271;Mafra
2104_0_1;24;080276;Mafra
2104_0_1;25;080277;Mafra
2104_0_1;26;080279;Mafra
2104_0_1;27;080282;Mafra
2104_0_2;0;080283;Mafra
2104_0_2;1;080280;Mafra
2104_0_2;2;080278;Mafra
2104_0_2;3;080274;Mafra
2104_0_2;4;080272;Mafra
2104_0_2;5;080352;Mafra
2104_0_2;6;080268;Mafra
2104_0_2;7;080266;Mafra
2104_0_2;8;080264;Mafra
2104_0_2;9;080262;Mafra
2104_0_2;10;080260;Mafra
2104_0_2;11;080247;Mafra
2104_0_2;12;080250;Mafra
2104_0_2;13;080252;Mafra
2104_0_2;14;080253;Mafra
2104_0_2;15;080256;Mafra
2104_0_2;16;080257;Mafra
2104_0_2;17;080255;Mafra
2104_0_2;18;080254;Mafra
2104_0_2;19;080251;Mafra
2104_0_2;20;080249;Mafra
2104_0_2;21;080245;Mafra
2104_0_2;22;080244;Mafra
2104_0_2;23;080242;Mafra
2104_0_2;24;080239;Mafra
2104_0_2;25;080237;Mafra
2104_0_2;26;080235;Mafra
2105_0_1;0;080176;Mafra
2105_0_1;1;080178;Mafra
2105_0_1;2;080180;Mafra
2105_0_1;3;080181;Mafra
2105_0_1;4;080183;Mafra
2105_0_1;5;080186;Mafra
2105_0_1;6;080187;Mafra
2105_0_1;7;080189;Mafra
2105_0_1;8;080191;Mafra
2105_0_1;9;080193;Mafra
2105_0_1;10;080196;Mafra
2105_0_1;11;080198;Mafra
2105_0_1;12;080199;Mafra
2105_0_1;13;080197;Mafra
2105_0_1;14;080202;Mafra
2105_0_1;15;080206;Mafra
2105_0_1;16;080207;Mafra
2105_0_1;17;080210;Mafra
2105_0_2;0;080209;Mafra
2105_0_2;1;080207;Mafra
2105_0_2;2;080205;Mafra
2105_0_2;3;080198;Mafra
2105_0_2;4;080199;Mafra
2105_0_2;5;080197;Mafra
2105_0_2;6;080211;Mafra
2105_0_2;7;080195;Mafra
2105_0_2;8;080194;Mafra
2105_0_2;9;080192;Mafra
2105_0_2;10;080190;Mafra
2105_0_2;11;080188;Mafra
2105_0_2;12;080185;Mafra
2105_0_2;13;080184;Mafra
2105_0_2;14;080182;Mafra
2105_0_2;15;080179;Mafra
2105_0_2;16;080177;Mafra
2105_0_2;17;080175;Mafra
2106_0_1;0;080287;Mafra
2106_0_1;1;080289;Mafra
2106_0_1;2;080291;Mafra
2106_0_1;3;080293;Mafra
2106_0_1;4;080295;Mafra
2106_0_1;5;080297;Mafra
2106_0_1;6;080299;Mafra
2106_0_1;7;080302;Mafra
2106_0_1;8;080303;Mafra
2106_0_1;9;080305;Mafra
2106_0_1;10;080237;Mafra
2106_0_1;11;080236;Mafra
2106_0_1;12;080238;Mafra
2106_0_1;13;080240;Mafra
2106_0_1;14;080241;Mafra
2106_0_1;15;080246;Mafra
2106_0_1;16;080247;Mafra
2106_0_1;17;080250;Mafra
2106_0_1;18;080252;Mafra
2106_0_1;19;080253;Mafra
2106_0_1;20;080256;Mafra
2106_0_1;21;080257;Mafra
2106_0_1;22;080255;Mafra
2106_0_1;23;080254;Mafra
2106_0_1;24;080251;Mafra
2106_0_1;25;080249;Mafra
2106_0_1;26;080248;Mafra
2106_0_1;27;080259;Mafra
2106_0_1;28;080261;Mafra
2106_0_1;29;080263;Mafra
2106_0_1;30;080265;Mafra
2106_0_1;31;080267;Mafra
2106_0_1;32;080269;Mafra
2106_0_1;33;080271;Mafra
2106_0_1;34;080276;Mafra
2106_0_1;35;080277;Mafra
2106_0_1;36;080279;Mafra
2106_0_1;37;080282;Mafra
2106_0_1;38;080319;Mafra
2106_0_1;39;080322;Mafra
2106_0_1;40;080323;Mafra
2106_0_1;41;080326;Mafra
2106_0_1;42;080328;Mafra
2106_0_1;43;080330;Mafra
2106_0_1;44;080332;Mafra
2106_0_1;45;080334;Mafra
2106_0_1;46;080335;Mafra
2106_0_1;47;080337;Mafra
2106_0_1;48;080339;Mafra
2106_0_1;49;080341;Mafra
2106_0_1;50;080344;Mafra
2106_0_1;51;080346;Mafra
2106_0_1;52;080347;Mafra
2106_0_1;53;080461;Mafra
2106_0_1;54;080197;Mafra
2106_0_1;55;080202;Mafra
2106_0_1;56;080206;Mafra
2106_0_1;57;080207;Mafra
2106_0_1;58;080210;Mafra
2106_0_2;0;080209;Mafra
2106_0_2;1;080207;Mafra
2106_0_2;2;080205;Mafra
2106_0_2;3;080198;Mafra
2106_0_2;4;080199;Mafra
2106_0_2;5;080348;Mafra
2106_0_2;6;080345;Mafra
2106_0_2;7;080343;Mafra
2106_0_2;8;080342;Mafra
2106_0_2;9;080340;Mafra
2106_0_2;10;080338;Mafra
2106_0_2;11;080336;Mafra
2106_0_2;12;080333;Mafra
2106_0_2;13;080331;Mafra
2106_0_2;14;080329;Mafra
2106_0_2;15;080327;Mafra
2106_0_2;16;080325;Mafra
2106_0_2;17;080324;Mafra
2106_0_2;18;080321;Mafra
2106_0_2;19;080320;Mafra
2106_0_2;20;080283;Mafra
2106_0_2;21;080280;Mafra
2106_0_2;22;080278;Mafra
2106_0_2;23;080274;Mafra
2106_0_2;24;080272;Mafra
2106_0_2;25;080352;Mafra
2106_0_2;26;080268;Mafra
2106_0_2;27;080266;Mafra
2106_0_2;28;080264;Mafra
2106_0_2;29;080262;Mafra
2106_0_2;30;080260;Mafra
2106_0_2;31;080247;Mafra
2106_0_2;32;080250;Mafra
2106_0_2;33;080252;Mafra
2106_0_2;34;080253;Mafra
2106_0_2;35;080256;Mafra
2106_0_2;36;080257;Mafra
2106_0_2;37;080255;Mafra
2106_0_2;38;080254;Mafra
2106_0_2;39;080251;Mafra
2106_0_2;40;080249;Mafra
2106_0_2;41;080245;Mafra
2106_0_2;42;080244;Mafra
2106_0_2;43;080242;Mafra
2106_0_2;44;080239;Mafra
2106_0_2;45;080237;Mafra
2106_0_2;46;080236;Mafra
2106_0_2;47;080238;Mafra
2106_0_2;48;080306;Mafra
2106_0_2;49;080304;Mafra
2106_0_2;50;080301;Mafra
2106_0_2;51;080300;Mafra
2106_0_2;52;080298;Mafra
2106_0_2;53;080296;Mafra
2106_0_2;54;080294;Mafra
2106_0_2;55;080292;Mafra
2106_0_2;56;080290;Mafra
2106_0_2;57;080288;Mafra
2106_1_2;0;080272;Mafra
2106_1_2;1;080352;Mafra
2106_1_2;2;080268;Mafra
2106_1_2;3;080266;Mafra
2106_1_2;4;080264;Mafra
2106_1_2;5;080262;Mafra
2106_1_2;6;080260;Mafra
2106_1_2;7;080247;Mafra
2106_1_2;8;080250;Mafra
2106_1_2;9;080252;Mafra
2106_1_2;10;080253;Mafra
2106_1_2;11;080256;Mafra
2106_1_2;12;080257;Mafra
2106_1_2;13;080255;Mafra
2106_1_2;14;080254;Mafra
2106_1_2;15;080251;Mafra
2106_1_2;16;080249;Mafra
2106_1_2;17;080245;Mafra
2106_1_2;18;080244;Mafra
2106_1_2;19;080242;Mafra
2106_1_2;20;080239;Mafra
2106_1_2;21;080237;Mafra
2106_1_2;22;080235;Mafra
2106_1_2;23;080238;Mafra
2106_1_2;24;080306;Mafra
2106_1_2;25;080304;Mafra
2106_1_2;26;080301;Mafra
2106_1_2;27;080300;Mafra
2106_1_2;28;080298;Mafra
2106_1_2;29;080296;Mafra
2106_1_2;30;080294;Mafra
2106_1_2;31;080292;Mafra
2106_1_2;32;080290;Mafra
2106_1_2;33;080288;Mafra
2107_0_1;0;080287;Mafra
2107_0_1;1;080289;Mafra
2107_0_1;2;080291;Mafra
2107_0_1;3;080293;Mafra
2107_0_1;4;080295;Mafra
2107_0_1;5;080297;Mafra
2107_0_1;6;080299;Mafra
2107_0_1;7;080302;Mafra
2107_0_1;8;080303;Mafra
2107_0_1;9;080305;Mafra
2107_0_1;10;080237;Mafra
2107_0_1;11;080235;Mafra
2107_0_1;12;080238;Mafra
2107_0_1;13;080240;Mafra
2107_0_1;14;080241;Mafra
2107_0_1;15;080243;Mafra
2107_0_1;16;080246;Mafra
2107_0_1;17;080247;Mafra
2107_0_1;18;080250;Mafra
2107_0_1;19;080252;Mafra
2107_0_1;20;080253;Mafra
2107_0_1;21;080256;Mafra
2107_0_1;22;080257;Mafra
2107_0_1;23;080255;Mafra
2107_0_1;24;080254;Mafra
2107_0_1;25;080251;Mafra
2107_0_1;26;080249;Mafra
2107_0_1;27;080248;Mafra
2107_0_1;28;080259;Mafra
2107_0_1;29;080261;Mafra
2107_0_1;30;080263;Mafra
2107_0_1;31;080265;Mafra
2107_0_1;32;080267;Mafra
2107_0_1;33;080269;Mafra
2107_0_1;34;080271;Mafra
2107_0_1;35;080276;Mafra
2107_0_1;36;080277;Mafra
2107_0_1;37;080279;Mafra
2107_0_1;38;080282;Mafra
2107_0_2;0;080283;Mafra
2107_0_2;1;080280;Mafra
2107_0_2;2;080278;Mafra
2107_0_2;3;080274;Mafra
2107_0_2;4;080272;Mafra
2107_0_2;5;080352;Mafra
2107_0_2;6;080268;Mafra
2107_0_2;7;080266;Mafra
2107_0_2;8;080264;Mafra
2107_0_2;9;080262;Mafra
2107_0_2;10;080260;Mafra
2107_0_2;11;080247;Mafra
2107_0_2;12;080250;Mafra
2107_0_2;13;080252;Mafra
2107_0_2;14;080253;Mafra
2107_0_2;15;080256;Mafra
2107_0_2;16;080257;Mafra
2107_0_2;17;080255;Mafra
2107_0_2;18;080254;Mafra
2107_0_2;19;080251;Mafra
2107_0_2;20;080249;Mafra
2107_0_2;21;080245;Mafra
2107_0_2;22;080244;Mafra
2107_0_2;23;080242;Mafra
2107_0_2;24;080239;Mafra
2107_0_2;25;080237;Mafra
2107_0_2;26;080235;Mafra
2107_0_2;27;080238;Mafra
2107_0_2;28;080306;Mafra
2107_0_2;29;080304;Mafra
2107_0_2;30;080301;Mafra
2107_0_2;31;080300;Mafra
2107_0_2;32;080298;Mafra
2107_0_2;33;080296;Mafra
2107_0_2;34;080294;Mafra
2107_0_2;35;080292;Mafra
2107_0_2;36;080290;Mafra
2107_0_2;37;080288;Mafra
2107_1_1;0;080287;Mafra
2107_1_1;1;080289;Mafra
2107_1_1;2;080291;Mafra
2107_1_1;3;080293;Mafra
2107_1_1;4;080295;Mafra
2107_1_1;5;080297;Mafra
2107_1_1;6;080299;Mafra
2107_1_1;7;080302;Mafra
2107_1_1;8;080303;Mafra
2107_1_1;9;080305;Mafra
2107_1_1;10;080241;Mafra
2107_1_1;11;080243;Mafra
2107_1_1;12;080246;Mafra
2107_1_1;13;080247;Mafra
2107_1_1;14;080250;Mafra
2107_1_1;15;080252;Mafra
2107_1_1;16;080253;Mafra
2107_1_1;17;080256;Mafra
2107_1_1;18;080257;Mafra
2107_1_1;19;080255;Mafra
2107_1_1;20;080254;Mafra
2107_1_1;21;080251;Mafra
2107_1_1;22;080249;Mafra
2107_1_1;23;080248;Mafra
2107_1_1;24;080259;Mafra
2107_1_1;25;080261;Mafra
2107_1_1;26;080263;Mafra
2107_1_1;27;080265;Mafra
2107_1_1;28;080267;Mafra
2107_1_1;29;080269;Mafra
2107_1_1;30;080271;Mafra
2107_1_1;31;080276;Mafra
2107_1_1;32;080277;Mafra
2107_1_1;33;080279;Mafra
2107_1_1;34;080282;Mafra
2108_0_1;0;080353;Mafra
2108_0_1;1;080355;Mafra
2108_0_1;2;080358;Mafra
2108_0_1;3;080359;Mafra
2108_0_1;4;080361;Mafra
2108_0_1;5;080364;Mafra
2108_0_1;6;080365;Mafra
2108_0_1;7;080367;Mafra
2108_0_1;8;080369;Mafra
2108_0_1;9;080371;Mafra
2108_0_1;10;080373;Mafra
2108_0_1;11;080376;Mafra
2108_0_1;12;080377;Mafra
2108_0_1;13;080379;Mafra
2108_0_1;14;080381;Mafra
2108_0_1;15;080384;Mafra
2108_0_1;16;080385;Mafra
2108_0_1;17;080387;Mafra
2108_0_1;18;080390;Mafra
2108_0_1;19;080392;Mafra
2108_0_1;20;080394;Mafra
2108_0_1;21;080396;Mafra
2108_0_1;22;080398;Mafra
2108_0_1;23;080400;Mafra
2108_0_1;24;080402;Mafra
2108_0_1;25;080404;Mafra
2108_0_1;26;080271;Mafra
2108_0_1;27;082203;Mafra
2108_0_1;28;082204;Mafra
2108_0_1;29;080276;Mafra
2108_0_1;30;080277;Mafra
2108_0_1;31;080279;Mafra
2108_0_1;32;080408;Mafra
2108_0_1;33;080406;Mafra
2108_0_2;0;080406;Mafra
2108_0_2;1;080407;Mafra
2108_0_2;2;080280;Mafra
2108_0_2;3;080278;Mafra
2108_0_2;4;080274;Mafra
2108_0_2;5;080272;Mafra
2108_0_2;6;082203;Mafra
2108_0_2;7;082204;Mafra
2108_0_2;8;080403;Mafra
2108_0_2;9;080401;Mafra
2108_0_2;10;080399;Mafra
2108_0_2;11;080397;Mafra
2108_0_2;12;080395;Mafra
2108_0_2;13;080393;Mafra
2108_0_2;14;080391;Mafra
2108_0_2;15;080389;Mafra
2108_0_2;16;080388;Mafra
2108_0_2;17;080386;Mafra
2108_0_2;18;080383;Mafra
2108_0_2;19;080382;Mafra
2108_0_2;20;080380;Mafra
2108_0_2;21;080378;Mafra
2108_0_2;22;080375;Mafra
2108_0_2;23;080409;Mafra
2108_0_2;24;080372;Mafra
2108_0_2;25;080370;Mafra
2108_0_2;26;080368;Mafra
2108_0_2;27;080366;Mafra
2108_0_2;28;080363;Mafra
2108_0_2;29;080362;Mafra
2108_0_2;30;080360;Mafra
2108_0_2;31;080357;Mafra
2108_0_2;32;080356;Mafra
2108_0_2;33;080354;Mafra
2109_0_1;0;080353;Mafra
2109_0_1;1;080355;Mafra
2109_0_1;2;080358;Mafra
2109_0_1;3;080359;Mafra
2109_0_1;4;080361;Mafra
2109_0_1;5;080364;Mafra
2109_0_1;6;080365;Mafra
2109_0_1;7;080367;Mafra
2109_0_1;8;080369;Mafra
2109_0_1;9;080371;Mafra
2109_0_1;10;080373;Mafra
2109_0_1;11;080376;Mafra
2109_0_1;12;080377;Mafra
2109_0_1;13;080379;Mafra
2109_0_1;14;080381;Mafra
2109_0_1;15;080384;Mafra
2109_0_1;16;080385;Mafra
2109_0_1;17;080387;Mafra
2109_0_1;18;080390;Mafra
2109_0_1;19;080392;Mafra
2109_0_1;20;080394;Mafra
2109_0_1;21;080396;Mafra
2109_0_1;22;080398;Mafra
2109_0_1;23;080400;Mafra
2109_0_1;24;080402;Mafra
2109_0_1;25;080404;Mafra
2109_0_1;26;080271;Mafra
2109_0_1;27;082203;Mafra
2109_0_1;28;082204;Mafra
2109_0_2;0;082203;Mafra
2109_0_2;1;080271;Mafra
2109_0_2;2;082204;Mafra
2109_0_2;3;080403;Mafra
2109_0_2;4;080401;Mafra
2109_0_2;5;080399;Mafra
2109_0_2;6;080397;Mafra
2109_0_2;7;080395;Mafra
2109_0_2;8;080393;Mafra
2109_0_2;9;080391;Mafra
2109_0_2;10;080389;Mafra
2109_0_2;11;080388;Mafra
2109_0_2;12;080386;Mafra
2109_0_2;13;080383;Mafra
2109_0_2;14;080382;Mafra
2109_0_2;15;080380;Mafra
2109_0_2;16;080378;Mafra
2109_0_2;17;080375;Mafra
2109_0_2;18;080409;Mafra
2109_0_2;19;080372;Mafra
2109_0_2;20;080370;Mafra
2109_0_2;21;080368;Mafra
2109_0_2;22;080366;Mafra
2109_0_2;23;080363;Mafra
2109_0_2;24;080362;Mafra
2109_0_2;25;080360;Mafra
2109_0_2;26;080357;Mafra
2109_0_2;27;080356;Mafra
2109_0_2;28;080354;Mafra
2110_0_1;0;080001;Mafra
2110_0_1;1;080003;Mafra
2110_0_1;2;080417;Mafra
2110_0_1;3;080420;Mafra
2110_0_1;4;080421;Mafra
2110_0_1;5;080424;Mafra
2110_0_1;6;080425;Mafra
2110_0_1;7;080439;Mafra
2110_0_1;8;080429;Mafra
2110_0_1;9;080431;Mafra
2110_0_1;10;080434;Mafra
2110_0_1;11;080436;Mafra
2110_0_1;12;080438;Mafra
2110_0_1;13;080435;Mafra
2110_0_1;14;080433;Mafra
2110_0_1;15;080432;Mafra
2110_0_1;16;080430;Mafra
2110_0_1;17;080440;Mafra
2110_0_1;18;081036;Mafra
2110_0_1;19;080441;Mafra
2110_0_1;20;080443;Mafra
2110_0_1;21;081038;Mafra
2110_0_1;22;080445;Mafra
2110_0_1;23;081037;Mafra
2110_0_1;24;080447;Mafra
2110_0_1;25;080450;Mafra
2110_0_1;26;080452;Mafra
2110_0_1;27;080453;Mafra
2110_0_1;28;080456;Mafra
2110_0_1;29;080457;Mafra
2110_0_1;30;080459;Mafra
2110_0_1;31;080346;Mafra
2110_0_1;32;080348;Mafra
2110_0_1;33;080461;Mafra
2110_0_1;34;080197;Mafra
2110_0_1;35;080202;Mafra
2110_0_1;36;080206;Mafra
2110_0_1;37;080207;Mafra
2110_0_1;38;080210;Mafra
2110_0_2;0;080209;Mafra
2110_0_2;1;080207;Mafra
2110_0_2;2;080205;Mafra
2110_0_2;3;080198;Mafra
2110_0_2;4;080199;Mafra
2110_0_2;5;080348;Mafra
2110_0_2;6;080345;Mafra
2110_0_2;7;080460;Mafra
2110_0_2;8;080458;Mafra
2110_0_2;9;080455;Mafra
2110_0_2;10;080454;Mafra
2110_0_2;11;080451;Mafra
2110_0_2;12;080449;Mafra
2110_0_2;13;080448;Mafra
2110_0_2;14;081038;Mafra
2110_0_2;15;080445;Mafra
2110_0_2;16;081037;Mafra
2110_0_2;17;080444;Mafra
2110_0_2;18;080442;Mafra
2110_0_2;19;081035;Mafra
2110_0_2;20;080439;Mafra
2110_0_2;21;080429;Mafra
2110_0_2;22;080431;Mafra
2110_0_2;23;080434;Mafra
2110_0_2;24;080436;Mafra
2110_0_2;25;080438;Mafra
2110_0_2;26;080435;Mafra
2110_0_2;27;080433;Mafra
2110_0_2;28;080432;Mafra
2110_0_2;29;080430;Mafra
2110_0_2;30;080440;Mafra
2110_0_2;31;080426;Mafra
2110_0_2;32;080423;Mafra
2110_0_2;33;080422;Mafra
2110_0_2;34;080419;Mafra
2110_0_2;35;080418;Mafra
2110_0_2;36;080004;Mafra
2110_0_2;37;080002;Mafra
2110_1_1;0;080001;Mafra
2110_1_1;1;080003;Mafra
2110_1_1;2;080417;Mafra
2110_1_1;3;080420;Mafra
2110_1_1;4;080421;Mafra
2110_1_1;5;080424;Mafra
2110_1_1;6;080425;Mafra
2110_1_1;7;080439;Mafra
2110_1_1;8;080429;Mafra
2110_1_1;9;080431;Mafra
2110_1_1;10;080434;Mafra
2110_1_1;11;080432;Mafra
2110_1_1;12;080430;Mafra
2110_1_1;13;080440;Mafra
2110_1_1;14;081036;Mafra
2110_1_1;15;080441;Mafra
2110_1_1;16;080443;Mafra
2110_1_1;17;080450;Mafra
2110_1_1;18;080452;Mafra
2110_1_1;19;080453;Mafra
2110_1_1;20;080456;Mafra
2110_1_1;21;080457;Mafra
2110_1_1;22;080459;Mafra
2110_1_1;23;080346;Mafra
2110_1_1;24;080348;Mafra
2110_1_1;25;080461;Mafra
2110_1_1;26;080197;Mafra
2110_1_1;27;080202;Mafra
2110_1_1;28;080206;Mafra
2110_1_1;29;080207;Mafra
2110_1_1;30;080210;Mafra
2110_2_1;0;080001;Mafra
2110_2_1;1;080003;Mafra
2110_2_1;2;080417;Mafra
2110_2_1;3;080420;Mafra
